id	name	type	type_general	species	kingdom	product_names	product_counts	most_unique_product_name	most_unique_product_count
Q9M7C9	Limonene/alpha-pinene synthase	mono	mono	Abies grandis	Plantae	(4S)-limonene; (−)-α-pinene	[18, 26]	(4S)-limonene	18
Q9M7D0	Terpinolene synthase	mono	mono	Abies grandis	Plantae	terpinolene	[40]	terpinolene	40
Q9M7D1	Beta-phellandrene synthase	mono	mono	Abies grandis	Plantae	(−)-β-phellandrene	[9]	(−)-β-phellandrene	9
Q9MB42	Beta-amyrin synthase	tri	tri	Glycyrrhiza glabra	Plantae	β-amyrin	[41]	β-amyrin	41
Q9SAK2	Ent-kaur-16-ene synthase	di	di	Arabidopsis thaliana	Plantae	ent-kaurene	[31]	ent-kaurene	31
Q9SDW9	Squalene synthase BSS	tri	tri	Botryococcus braunii	Plantae	squalene	[19]	squalene	19
Q9SLP9	Cycloartenol synthase	tri	tri	Luffa aegyptiaca 	Plantae	cycloartenol	[22]	cycloartenol	22
Q9SLW0	Terpene cyclase/mutase family member	tri	tri	Taraxacum officinale	Plantae	lanosterol	[16]	lanosterol	16
Q9SLW1	Terpene cyclase/mutase family member	tri	tri	Taraxacum officinale	Plantae	lupeol; β-amyrin; lanosterol	[14, 41, 16]	lupeol	14
Q9SLW3	Terpene cyclase/mutase family member	tri	tri	Olea europaea	Plantae	β-amyrin; lupeol	[41, 14]	lupeol	14
Q9SPN1	R-linalool synthase QH5	mono	mono	Artemisia annua	Plantae	(R)-linalool	[11]	(R)-linalool	11
Q9SSU5	Terpene cyclase/mutase family member	tri	tri	Luffa aegyptiaca	Plantae	β-amyrin	[41]	β-amyrin	41
Q9SSZ2	Terpene cyclase/mutase family member	tri	tri	Allium macrostemon	Plantae	cycloartenol	[22]	cycloartenol	22
Q9SW76	Limonene synthase	mono	mono	Mentha longifolia	Plantae	(4S)-limonene	[18]	(4S)-limonene	18
Q9SW77	(+)-delta-cadinene synthase	sesq	sesq	Gossypium arboreum	Plantae	(+)-δ-cadinene	[20]	(+)-δ-cadinene	20
Q9SXV6	Cycloartenol synthase	tri	tri	Glycyrrhiza glabra	Plantae	cycloartenol	[22]	cycloartenol	22
Q9SYN1	Seco-amyrin synthase	tri	tri	Arabidopsis thaliana	Plantae	α-seco-amyrin; β-seco-amyrin; taraxasterol; isomultiflorenol	[1, 1, 1, 3]	α-seco-amyrin	1
Q9T0J9	(Z)-gamma-bisabolene synthase 1	sesq	sesq	Arabidopsis thaliana 	Plantae	(Z)-γ-bisabolene	[9]	(Z)-γ-bisabolene	9
Q9T0K1	(Z)-gamma-bisabolene synthase 2	sesq	sesq	Arabidopsis thaliana	Plantae	(Z)-γ-bisabolene	[9]	(Z)-γ-bisabolene	9
Q9UR08	Aristolochene synthase	sesq	sesq	Aspergillus terreus	Fungi	(+)-aristolochene	[4]	(+)-aristolochene	4
Q9UVY5	Ent-kaur-16-ene synthase	di-int; di	mixed	Gibberella fujikuroi	Fungi	5β,9α,10α-labda-8(20),13-dien-15-yl diphosphate(3−); ent-kaurene	[21, 31]	5β,9α,10α-labda-8(20),13-dien-15-yl diphosphate(3−)	21
Q9X839	Germacradienol/geosmin synthase	sesq	sesq	Streptomyces coelicolor 	Bacteria	(1E,4S,5E,7R)-germacra-1(10),5-dien-11-ol; (−)-germacrene D; geosmin	[2, 24, 1]	geosmin	1
Q9XEH9	Kaurene synthase	di	di	Stevia rebaudiana	Plantae	ent-kaurene	[31]	ent-kaurene	31
Q9XEI0	Ent-kaurene synthase 2	di	di	Stevia rebaudiana	Plantae	ent-kaurene	[31]	ent-kaurene	31
Q9XJ32	Vetispiradiene synthase 1	sesq	sesq	Solanum tuberosum 	Plantae	premnaspirodiene	[2]	premnaspirodiene	2
Q9Y753	Squalene synthase	tri	tri	Yarrowia lipolytica	Fungi	squalene	[19]	squalene	19
Q9ZTN8	Copalyl diphosphate synthase 1	di-int	di	Cucurbita maxima	Plantae	(+)-copalyl diphosphate	[6]	(+)-copalyl diphosphate	6
Q9ZUH4	Tricyclene synthase	mono	mono	Arabidopsis thaliana	Plantae	tricyclene	[9]	tricyclene	9
R4HEK6	Nerol synthase	mono	mono	Glycine max	Plantae	nerol	[2]	nerol	2
R4I3I0	5-epi-aristolochene synthase	sesq	sesq	Nicotiana tabacum	Plantae	(+)-5-epi-aristolochene	[9]	(+)-5-epi-aristolochene	9
R4JGL8	Gamma-terpinene synthase, chloroplastic	mono	mono	Thymus caespititius	Plantae	γ-terpinene; geraniol; geranial	[22, 21, 2]	geranial	2
R4JGM2	Gamma-terpinene	mono	mono	Thymus caespititius	Plantae	γ-terpinene	[22]	γ-terpinene	22
R4JHV6	Gamma-terpinene	mono	mono	Thymus caespititius	Plantae	γ-terpinene	[22]	γ-terpinene	22
R4JHV9	Alpha-terpineol	mono	mono	Thymus caespititius	Plantae	α-terpineol	[14]	α-terpineol	14
R4JJJ1	Alpha-terpineol	mono	mono	Thymus caespititius	Plantae	α-terpineol	[14]	α-terpineol	14
R4JJJ6	Gamma-terpinene	mono	mono	Thymus caespititius	Plantae	γ-terpinene	[22]	γ-terpinene	22
R4JND2	Alpha-terpineol synthase	mono	mono	Thymus caespititius	Plantae	α-terpineol	[14]	α-terpineol	14
R4JND9	Gamma-terpinene	mono	mono	Thymus caespititius	Plantae	γ-terpinene	[22]	γ-terpinene	22
R4JQS2	Alpha-terpineol synthase, chloroplastic	mono	mono	Thymus caespititius	Plantae	(S)-(−)-α-terpineol; limonene; sabinene; β-myrcene	[14, 33, 13, 58]	sabinene	13
R4JQS8	Alpha-terpineol	mono	mono	Thymus caespititius	Plantae	α-terpineol	[14]	α-terpineol	14
R4JQT5	Gamma-terpinene synthase, chloroplastic	mono	mono	Thymus caespititius	Plantae	γ-terpinene; geraniol; geranial	[22, 21, 2]	geranial	2
R4YVJ5	Limonene synthase	mono	mono	Coffea arabica	Plantae	limonene	[33]	limonene	33
R4YXW8	(-)-alpha-terpineol synthase-like	mono	mono	Coffea arabica	Plantae	linalool; β-myrcene; (Z)-β-ocimene; (E)-β-ocimene	[27, 58, 15, 27]	(Z)-β-ocimene	15
R4YZC3	Linalool/myrcene synthase	mono	mono	Coffea arabica	Plantae	linalool; β-myrcene; (Z)-β-ocimene; (E)-β-ocimene	[27, 58, 15, 27]	(Z)-β-ocimene	15
R9QMQ9	(-)-beta-pinene synthase	mono	mono	Pinus contorta	Plantae	(−)-β-pinene; (−)-α-pinene	[21, 26]	(−)-β-pinene	21
R9QMR0	(-)-beta-pinene synthase	mono	mono	Pinus banksiana	Plantae	(−)-β-pinene; (−)-α-pinene	[21, 26]	(−)-β-pinene	21
R9QMR1	(+)-alpha pinene synthase	mono	mono	Pinus banksiana	Plantae	(+)-α-pinene	[10]	(+)-α-pinene	10
R9QMR3	(-)-alpha pinene synthase	mono	mono	Pinus contorta	Plantae	(−)-α-pinene; (−)-β-pinene	[26, 21]	(−)-β-pinene	21
R9QMR4	(-)-beta-phellandrene synthase	mono	mono	Pinus contorta	Plantae	(−)-β-phellandrene; (−)-α-phellandrene	[9, 1]	(−)-α-phellandrene	1
R9QMR5	Alpha terpineol synthase	mono	mono	Pinus banksiana	Plantae	α-terpineol; limonene; terpinolene; 4-terpineol; (S)-(−)-α-terpineol; geraniol	[14, 33, 40, 4, 14, 21]	4-terpineol	4
R9QMR6	(+)-3-carene synthase 2, chloroplastic 	mono	mono	Pinus banksiana	Plantae	(+)-car-3-ene; terpinolene; (S)-(−)-α-terpineol	[11, 40, 14]	(+)-car-3-ene	11
R9QMW1	(-)-alpha/beta-pinene synthase	mono	mono	Pinus banksiana	Plantae	(−)-α-pinene; (−)-β-pinene	[26, 21]	(−)-β-pinene	21
R9QMW2	(+)-alpha pinene synthase	mono	mono	Pinus contorta	Plantae	(+)-α-pinene	[10]	(+)-α-pinene	10
R9QMW3	(-)-beta-phellandrene synthase	mono	mono	Pinus contorta	Plantae	(−)-β-phellandrene	[9]	(−)-β-phellandrene	9
R9QMW4	(+)-3-carene synthase	mono	mono	Pinus banksiana	Plantae	(+)-car-3-ene; terpinolene; α-terpineol; (S)-(−)-α-terpineol	[11, 40, 14, 14]	(+)-car-3-ene	11
R9QMW5	(-)-beta-pinene synthase	mono	mono	Pinus banksiana	Plantae	(−)-β-pinene; (−)-α-pinene	[21, 26]	(−)-β-pinene	21
R9QMW7	(-)-beta-phellandrene synthase	mono	mono	Pinus banksiana	Plantae	(−)-β-phellandrene	[9]	(−)-β-phellandrene	9
R9QMW8	(+)-3-carene synthase	mono	mono	Pinus contorta	Plantae	(+)-car-3-ene; terpinolene; (S)-(−)-α-terpineol	[11, 40, 14]	(+)-car-3-ene	11
R9QMY8	(-)-camphene / (+)-alpha-pinene synthase	mono	mono	Pinus contorta	Plantae	(−)-camphene; (+)-α-pinene; tricyclene; (−)-α-pinene; (−)-β-pinene; β-myrcene	[5, 10, 9, 26, 21, 58]	(−)-camphene	5
R9QMY9	(-)-alpha pinene synthase	mono	mono	Pinus banksiana	Plantae	(−)-α-pinene; (−)-β-pinene	[26, 21]	(−)-β-pinene	21
R9QMZ0	Alpha terpineol /1,8-cineole synthase	mono	mono	Pinus contorta	Plantae	1,8-cineole; (S)-(−)-α-terpineol; (−)-sabinene; β-myrcene	[18, 14, 1, 58]	(−)-sabinene	1
R9UM72	Manoyl oxide synthase	di	di	Grindelia hirsutula	Plantae	(13R)-Manoyl oxide	[3]	(13R)-Manoyl oxide	3
R9UPX6	Ent-kaurene synthase	di	di	Euphorbia peplus	Plantae	ent-kaurene	[31]	ent-kaurene	31
R9UPX9	Labda-13-en-8-ol diphosphate synthase	di	di	Grindelia hirsutula	Plantae	labd-13-en-8,15-diol	[2]	labd-13-en-8,15-diol	2
R9W377	Limonene synthase	mono	mono	Mentha spicata	Plantae	(4S)-limonene	[18]	(4S)-limonene	18
R9WSX5	Germacrene A synthase	sesq	sesq	Tanacetum cinerariifolium	Plantae	(−)-germacrene A	[24]	(−)-germacrene A	24
RmTC-1		di; sesq; mono	mixed	Renilla muelleri	Coral	cembrene C; (2-trans,6-trans)-farnesol; geraniol	[3, 7, 21]	cembrene C	3
S0DX56	(+)-eremophilene synthase	sesq	sesq	Gibberella fujikuroi	Fungi	(+)-eremophilene	[2]	(+)-eremophilene	2
S0EA85	Bifunctional ent-kaurene synthase	di-int; di	mixed	Gibberella fujikuroi	Fungi	5β,9α,10α-labda-8(20),13-dien-15-yl diphosphate(3−); ent-kaurene	[21, 31]	5β,9α,10α-labda-8(20),13-dien-15-yl diphosphate(3−)	21
S0ECT9	Terpene cyclase 4	sesq	sesq	Gibberella fujikuroi 	Fungi	koraiol	[1]	koraiol	1
S0EGZ9	Terpene cyclase 6	sesq	sesq	Gibberella fujikuroi	Fungi	(−)-α-acorenol	[1]	(−)-α-acorenol	1
SRA.SRR18681978 (AgTS-1)	Alloaromadendrene synthase	sesq; mono	mixed	Agelas clathrodes	Animalia	(+)-alloaromadendrene; β-myricene; (E)-β-ocimene	[1, 5, 27]	(+)-alloaromadendrene	1
SptA	SptA	sesq	sesq	Spiromastix sp.	Fungi	guaia-1(5),6-diene	[1]	guaia-1(5),6-diene	1
T1RR71	Alpha pinene	mono	mono	Lavandula pedunculata subsp. lusitanica	Plantae	α-pinene; limonene; α-phellandrene; terpinolene	[20, 33, 14, 40]	α-phellandrene	14
T1RR72	Alpha fenchol	mono	mono	Lavandula viridis	Plantae	(−)-endo-fenchol; limonene; α-pinene; terpinolene; α-phellandrene; β-myrcene	[4, 33, 20, 40, 14, 58]	(−)-endo-fenchol	4
T1RRI5	Germacrene A	sesq	sesq	Lavandula pedunculata	Plantae	(−)-germacrene A; (−)-β-elemene	[24, 26]	(−)-germacrene A	24
T1RRI8	Alpha pinene synthase, chloroplastic	mono	mono	Lavandula viridis	Plantae	α-pinene; limonene; α-phellandrene; terpinolene	[20, 33, 14, 40]	α-phellandrene	14
T1RRJ4	Alpha fenchol	mono	mono	Lavandula stoechas	Plantae	(−)-endo-fenchol; limonene; α-pinene; terpinolene; α-phellandrene; β-myrcene	[4, 33, 20, 40, 14, 58]	(−)-endo-fenchol	4
T1RRJ6	Germacrene A	sesq	sesq	Lavandula viridis	Plantae	(−)-germacrene A; (−)-β-elemene	[24, 26]	(−)-germacrene A	24
T1RRR9	(-)-endo-fenchol synthase, chloroplastic	mono	mono	Lavandula pedunculata subsp. lusitanica	Plantae	α-pinene; limonene; terpinolene; β-myrcene; α-phellandrene; (−)-endo-fenchol	[20, 33, 40, 58, 14, 4]	(−)-endo-fenchol	4
T1RRS0	Germacrene A	sesq	sesq	Lavandula stoechas	Plantae	(−)-germacrene A; (−)-β-elemene	[24, 26]	(−)-germacrene A	24
T1WGD9	9-epi-caryophyllene synthase	sesq	sesq	Lavandula x intermedia	Plantae	(E)-2-epi-β-caryophyllene	[5]	(E)-2-epi-β-caryophyllene	5
T2HPZ3	Beta-caryophyllene synthase	sesq	sesq	Artemisia absinthium	Plantae	(−)-β-caryophyllene	[64]	(−)-β-caryophyllene	64
TmTC-1		di; sesq; mono	mixed	Tubipora musica	Coral	cembrene A; (6E)-nerolidol; linalool	[4, 16, 27]	cembrene A	4
TmTC-2		sesq	sesq	Tubipora musica	Coral	α-muuroladiene	[1]	α-muuroladiene	1
U3KYL2	(-)-drimenol synthase	sesq	sesq	Valeriana officinalis	Plantae	drimenol	[3]	drimenol	3
U3LVL5	Germacrene D synthase	sesq	sesq	Lavandula angustifolia	Plantae	(−)-germacrene D; bicyclogermacrene	[24, 8]	bicyclogermacrene	8
U3LVZ7	B-caryophyllene synthase	sesq	sesq	Lavandula angustifolia	Plantae	(−)-β-caryophyllene	[64]	(−)-β-caryophyllene	64
U3LW50	Tau-cadinol synthase	sesq	sesq	Lavandula angustifolia	Plantae	τ-cadinol; (+)-γ-cadinene	[4, 3]	(+)-γ-cadinene	3
U5N0S4	(+)-delta-cadinene synthase	sesq	sesq	Gossypium hirsutum	Plantae	(+)-δ-cadinene	[20]	(+)-δ-cadinene	20
U5N1F1	(+)-delta-cadinene synthase	sesq	sesq	Gossypium hirsutum	Plantae	guaia-1(10),11-diene	[3]	guaia-1(10),11-diene	3
U5PZT6	Monoterpene synthase 8, chloroplastic	mono; sesq	mixed	Hedychium coronarium	Plantae	linalool; β-myrcene; limonene; (Z)-β-ocimene; β-sesquiphellandrene; α-bergamotene; (Z)-α-bisabolene; trans-β-farnesene; (S)-β-bisabolene; α-curcumene	[27, 58, 33, 15, 11, 1, 5, 24, 16, 1]	α-bergamotene	1
U5Y4T6	Beta-caryophyllene synthase	sesq	sesq	Achillea millefolium	Plantae	(−)-β-caryophyllene	[64]	(−)-β-caryophyllene	64
UPI41561.1	EcTPS1	di	di	Erythropodium caribaeorum	Coral	klysimplexin R	[2]	klysimplexin R	2
UPI41567.1	EcTPS6	di	di	Erythropodium caribaeorum	Coral	cembrene C	[3]	cembrene C	3
UTU07506	AaOSC2  (AaTS)	tri	tri	Ailanthus altissimus	Plantae	tirucalla-7,24-dien-3β-ol	[4]	tirucalla-7,24-dien-3β-ol	4
UTU07507	AaOSC3	tri	tri	Ailanthus altissimus	Plantae	lupeol	[14]	lupeol	14
W0FFD7	(-)-drimenol synthase	sesq	sesq	Persicaria hydropiper	Plantae	drimenol	[3]	drimenol	3
W4JX79	Delta(6)-protoilludene synthase	sesq	sesq	Heterobasidion irregulare	Fungi	Δ6-protoilludene	[20]	Δ6-protoilludene	20
W6HUT3	Chloroplast monoterpene synthase	mono	mono	Hedychium coronarium	Plantae	sabinene; α-thujene; α-pinene; β-pinene; β-myrcene; α-phellandrene; α-terpinene; β-phellandrene; γ-terpinene; terpinolene	[13, 7, 20, 12, 58, 14, 7, 13, 22, 40]	α-thujene	7
W6Q4Q9	Aristolochene synthase	sesq	sesq	Penicillium roqueforti	Fungi	(+)-aristolochene	[4]	(+)-aristolochene	4
W6QAE7	Conidiogenone synthase	di	di	Penicillium roqueforti	Fungi	penichrysol	[4]	penichrysol	4
W8NXF3	Patchoulol synthase variant 1	sesq	sesq	Pogostemon cablin	Plantae	(−)-germacrene A	[24]	(−)-germacrene A	24
W8QEG7	Kaurene synthase-like 2	di	di	Rosmarinus officinalis 	Plantae	miltiradiene	[9]	miltiradiene	9
W8QMF8	Kaurene synthase-like 1	di	di	Rosmarinus officinalis	Plantae	miltiradiene	[9]	miltiradiene	9
WDE20676.1	Bicyclogermacrene synthase	sesq	sesq	Bubarida sp.	Animalia	(+)-bicyclogermacrene	[2]	(+)-bicyclogermacrene	2
WDE20677.1	Germacrene D synthase	sesq; mono	mixed	Bubarida sp.	Animalia	(-)-germacrene D; β-myricene; (E)-β-ocimene; (Z)-β-ocimene	[2, 5, 27, 15]	(-)-germacrene D	2
WDE20678.1	Bicyclogermacrene synthase	sesq; mono	mixed	Bubarida sp.	Animalia	(+)-bicyclogermacrene; β-myricene; (E)-β-ocimene	[2, 5, 27]	(+)-bicyclogermacrene	2
WDE20679.1	Sesquiterpene synthase	sesq; mono	mixed	Bubarida sp.	Animalia	mixed sesquiterpenes; β-myricene; (E)-β-ocimene; (Z)-β-ocimene	[2, 5, 27, 15]	mixed sesquiterpenes	2
WDE20680.1	Sesquiterpene synthase	sesq	sesq	Bubarida sp.	Animalia	mixed sesquiterpenes	[2]	mixed sesquiterpenes	2
WP_089795910.1		di	di	Chryseobacterium wanjuense	Bacteria	ent-bonnadiene; wanjudiene	[1, 1]	ent-bonnadiene	1
WP_092528762.1	Diterpene synthase	di	di	Amycolatopis arida	Bacteria	(Z)-eunicellane benditerpe-2,6,15-triene; (R)-(–)-cembrene A	[1, 1]	(Z)-eunicellane benditerpe-2,6,15-triene	1
X4ZWN5	Diterpene synthase TPS2	di-int	di	Plectranthus barbatus (C. forskohlii)	Plantae	copal-8-ol diphosphate(3−)	[8]	copal-8-ol diphosphate(3−)	8
X5A2Z7	Diterpene synthase TPS3	di	di	Plectranthus barbatus (C. forskohlii)	Plantae	(13R)-Manoyl oxide	[3]	(13R)-Manoyl oxide	3
X5A4D6	Diterpene synthase TPS1	di-int	di	Plectranthus barbatus (C. forskohlii)	Plantae	(+)-copalyl diphosphate	[6]	(+)-copalyl diphosphate	6
X5AHD9	Diterpene synthase TPS4	di	di	Plectranthus barbatus (C. forskohlii)	Plantae	miltiradiene	[9]	miltiradiene	9
XsTC-1		di; sesq	mixed	Xenia sp. 	Coral	xeniaphyllene; (+)-β-caryophyllene; elemol	[1, 3, 5]	xeniaphyllene	1
