DATASET_COLORSTRIP
SEPARATOR COMMA
DATASET_LABEL,Novelty score
uniprot_246195,#453781
uniprot_246200,#482576
uniprot_246245,#440154
uniprot_246255,#238a8d
uniprot_246271,#482576
uniprot_246296,#482576
uniprot_246302,#39558c
uniprot_246314,#39558c
uniprot_246359,#33638d
uniprot_246363,#2d718e
uniprot_246372,#287d8e
uniprot_246374,#481467
uniprot_246379,#481467
uniprot_246380,#287d8e
uniprot_246393,#481467
uniprot_246395,#482576
uniprot_246443,#2d718e
uniprot_246476,#39558c
uniprot_246487,#482576
uniprot_246573,#287d8e
uniprot_246580,#238a8d
uniprot_246604,#481467
uniprot_246634,#238a8d
uniprot_246643,#453781
uniprot_246722,#453781
uniprot_246734,#1f968b
uniprot_246739,#482576
uniprot_246771,#287d8e
uniprot_246775,#481467
uniprot_246784,#287d8e
uniprot_246830,#440154
uniprot_246832,#481467
uniprot_246860,#453781
uniprot_246875,#481467
uniprot_246881,#39558c
uniprot_246886,#440154
uniprot_246897,#39558c
uniprot_246905,#481467
uniprot_246929,#453781
uniprot_246942,#482576
uniprot_246944,#2d718e
uniprot_246951,#238a8d
uniprot_246972,#404688
uniprot_246980,#481467
uniprot_246983,#33638d
uniprot_246989,#2d718e
uniprot_246996,#482576
uniprot_247050,#481467
uniprot_247054,#33638d
uniprot_247093,#481467
uniprot_247135,#453781
uniprot_247174,#481467
uniprot_247206,#453781
uniprot_247208,#404688
uniprot_247210,#2d718e
uniprot_247245,#440154
uniprot_247247,#33638d
uniprot_247251,#482576
uniprot_247260,#482576
uniprot_247276,#482576
uniprot_247277,#481467
uniprot_247307,#481467
uniprot_247351,#2d718e
uniprot_247358,#453781
uniprot_247381,#20a386
uniprot_247394,#453781
uniprot_247430,#482576
uniprot_247456,#482576
uniprot_247463,#481467
uniprot_247481,#440154
uniprot_247497,#238a8d
uniprot_247498,#481467
uniprot_247506,#481467
uniprot_247514,#481467
uniprot_247518,#287d8e
uniprot_247535,#404688
uniprot_247549,#453781
uniprot_247556,#481467
uniprot_247567,#440154
uniprot_247576,#482576
uniprot_247584,#404688
uniprot_247617,#481467
uniprot_247620,#482576
uniprot_247622,#482576
uniprot_247650,#404688
uniprot_247665,#453781
uniprot_247666,#33638d
uniprot_247724,#33638d
uniprot_247757,#33638d
uniprot_247766,#481467
uniprot_247779,#453781
uniprot_247837,#482576
uniprot_247844,#453781
uniprot_247888,#453781
uniprot_247890,#453781
uniprot_247895,#481467
uniprot_247909,#482576
uniprot_247936,#39558c
uniprot_247968,#482576
uniprot_247977,#481467
uniprot_247994,#481467
uniprot_248015,#440154
uniprot_248028,#482576
uniprot_248066,#404688
uniprot_248124,#287d8e
uniprot_248172,#287d8e
uniprot_248205,#453781
uniprot_248217,#33638d
uniprot_248564,#238a8d
uniprot_248587,#39558c
uniprot_248908,#404688
uniprot_248914,#33638d
uniprot_248977,#453781
uniprot_249101,#440154
uniprot_249248,#482576
uniprot_249262,#39558c
uniprot_249474,#2d718e
uniprot_249797,#39558c
uniprot_249887,#39558c
uniprot_249898,#33638d
uniprot_249902,#482576
uniprot_249910,#33638d
uniprot_249917,#33638d
uniprot_249941,#33638d
uniprot_249968,#33638d
uniprot_249972,#453781
uniprot_249975,#33638d
uniprot_249982,#238a8d
uniprot_250003,#1f968b
uniprot_250023,#481467
uniprot_250038,#440154
uniprot_250049,#482576
uniprot_250050,#481467
uniprot_250058,#481467
uniprot_250062,#440154
uniprot_250067,#453781
uniprot_250117,#238a8d
uniprot_250123,#481467
uniprot_250125,#482576
uniprot_250129,#39558c
uniprot_250158,#440154
uniprot_250165,#440154
uniprot_250175,#481467
uniprot_250205,#440154
uniprot_250233,#481467
uniprot_250245,#482576
uniprot_250246,#2d718e
uniprot_250247,#482576
uniprot_250251,#440154
uniprot_250257,#440154
uniprot_250272,#481467
uniprot_250294,#440154
uniprot_250296,#33638d
uniprot_250311,#287d8e
uniprot_250339,#482576
uniprot_250344,#481467
uniprot_250346,#481467
uniprot_250389,#481467
uniprot_250393,#453781
uniprot_250401,#287d8e
uniprot_250419,#481467
uniprot_250440,#39558c
uniprot_250447,#453781
uniprot_250477,#39558c
uniprot_250514,#481467
uniprot_250537,#238a8d
uniprot_250554,#33638d
uniprot_250556,#33638d
uniprot_250580,#482576
uniprot_250618,#453781
uniprot_250692,#33638d
uniprot_250698,#39558c
uniprot_250719,#33638d
uniprot_250756,#33638d
uniprot_250761,#440154
uniprot_250778,#39558c
uniprot_250783,#404688
uniprot_250790,#39558c
uniprot_250802,#1f968b
uniprot_250806,#481467
uniprot_250815,#482576
uniprot_250843,#482576
uniprot_250848,#404688
uniprot_250871,#440154
uniprot_250887,#453781
uniprot_250893,#453781
uniprot_250894,#440154
uniprot_250925,#440154
uniprot_250953,#481467
uniprot_250979,#440154
uniprot_250989,#481467
uniprot_251013,#33638d
uniprot_251030,#33638d
uniprot_251045,#33638d
uniprot_251074,#453781
uniprot_251077,#2d718e
uniprot_251078,#440154
uniprot_251096,#33638d
uniprot_251099,#482576
uniprot_251101,#481467
uniprot_251120,#33638d
uniprot_251224,#481467
uniprot_251310,#39558c
uniprot_251335,#482576
uniprot_251695,#33638d
uniprot_251903,#33638d
uniprot_251945,#39558c
uniprot_252007,#287d8e
uniprot_252065,#404688
uniprot_252134,#482576
uniprot_252212,#482576
uniprot_252292,#39558c
uniprot_252296,#2d718e
uniprot_252432,#33638d
uniprot_252537,#482576
uniprot_252637,#2d718e
uniprot_252740,#33638d
uniprot_252758,#287d8e
uniprot_252767,#481467
uniprot_252935,#482576
uniprot_253238,#287d8e
uniprot_253306,#33638d
uniprot_253424,#404688
uniprot_253560,#2d718e
uniprot_253641,#440154
uniprot_253662,#2d718e
uniprot_253722,#453781
uniprot_253724,#453781
uniprot_253748,#33638d
uniprot_253757,#287d8e
uniprot_253760,#482576
uniprot_253774,#481467
uniprot_253775,#481467
uniprot_253778,#39558c
uniprot_253808,#404688
uniprot_253870,#33638d
uniprot_253879,#453781
uniprot_253892,#33638d
uniprot_253901,#39558c
uniprot_253940,#453781
uniprot_253969,#440154
uniprot_254010,#33638d
uniprot_254015,#33638d
uniprot_254023,#482576
uniprot_254024,#404688
uniprot_254027,#453781
uniprot_254034,#453781
uniprot_254066,#481467
uniprot_254091,#481467
uniprot_254097,#453781
uniprot_254111,#482576
uniprot_254146,#39558c
uniprot_254154,#482576
uniprot_254165,#482576
uniprot_254167,#482576
uniprot_254169,#404688
uniprot_254186,#481467
uniprot_254236,#482576
uniprot_254242,#39558c
uniprot_254268,#33638d
uniprot_254269,#453781
uniprot_254271,#39558c
uniprot_254312,#404688
uniprot_254371,#482576
uniprot_254381,#482576
uniprot_254437,#39558c
uniprot_254541,#482576
uniprot_254571,#2d718e
uniprot_254676,#287d8e
uniprot_254864,#33638d
uniprot_254896,#238a8d
uniprot_254979,#2d718e
uniprot_255136,#2d718e
uniprot_255365,#2d718e
uniprot_255463,#453781
uniprot_255576,#404688
uniprot_255619,#33638d
uniprot_255744,#39558c
uniprot_256018,#39558c
uniprot_256297,#2d718e
uniprot_256314,#33638d
uniprot_256398,#404688
uniprot_256437,#2d718e
uniprot_256443,#2d718e
uniprot_256477,#33638d
uniprot_256584,#39558c
uniprot_256696,#2d718e
uniprot_256754,#453781
uniprot_256765,#2d718e
uniprot_256911,#33638d
uniprot_257072,#481467
uniprot_257078,#481467
uniprot_257108,#2d718e
uniprot_257168,#39558c
uniprot_257231,#3dbc74
uniprot_257278,#2d718e
uniprot_257454,#29af7f
uniprot_257456,#29af7f
uniprot_257495,#482576
uniprot_257510,#29af7f
uniprot_257550,#404688
uniprot_257652,#481467
uniprot_257658,#453781
uniprot_257793,#453781
uniprot_257795,#33638d
uniprot_257799,#287d8e
uniprot_257903,#287d8e
uniprot_257915,#287d8e
uniprot_257916,#440154
uniprot_258041,#2d718e
uniprot_258255,#482576
uniprot_258314,#39558c
uniprot_258338,#20a386
uniprot_258468,#39558c
uniprot_258557,#39558c
uniprot_258680,#453781
uniprot_258983,#39558c
uniprot_259080,#481467
uniprot_259378,#453781
uniprot_259437,#453781
uniprot_259443,#39558c
uniprot_259566,#2d718e
uniprot_259586,#287d8e
uniprot_259631,#39558c
uniprot_259694,#404688
uniprot_259710,#39558c
uniprot_259719,#453781
uniprot_259720,#39558c
uniprot_259731,#39558c
uniprot_259830,#2d718e
uniprot_259878,#39558c
uniprot_259936,#33638d
uniprot_259980,#404688
uniprot_259992,#1f968b
uniprot_260106,#33638d
uniprot_260208,#33638d
uniprot_260374,#482576
uniprot_260379,#39558c
uniprot_260474,#404688
uniprot_260609,#404688
uniprot_260656,#238a8d
uniprot_260855,#440154
uniprot_260884,#404688
uniprot_260901,#238a8d
uniprot_260940,#404688
uniprot_260950,#481467
uniprot_260975,#238a8d
uniprot_261089,#287d8e
uniprot_261112,#404688
uniprot_261152,#2d718e
uniprot_261597,#39558c
uniprot_261922,#482576
uniprot_261926,#453781
uniprot_261982,#2d718e
uniprot_262300,#33638d
uniprot_262315,#33638d
uniprot_262323,#2d718e
uniprot_262345,#482576
uniprot_262353,#482576
uniprot_262369,#33638d
uniprot_262378,#453781
uniprot_262381,#2d718e
uniprot_262387,#33638d
uniprot_262402,#440154
uniprot_262616,#481467
uniprot_262641,#404688
uniprot_262643,#33638d
uniprot_262684,#287d8e
uniprot_262776,#39558c
uniprot_262908,#453781
uniprot_262909,#33638d
uniprot_262933,#404688
uniprot_262947,#39558c
uniprot_262957,#404688
uniprot_262964,#404688
uniprot_262984,#404688
uniprot_263009,#238a8d
uniprot_263030,#33638d
uniprot_263071,#404688
uniprot_263075,#481467
uniprot_263080,#39558c
uniprot_263081,#39558c
uniprot_263097,#453781
uniprot_263098,#2d718e
uniprot_263101,#440154
uniprot_263105,#481467
uniprot_263106,#2d718e
uniprot_263112,#39558c
uniprot_263121,#404688
uniprot_263122,#404688
uniprot_263124,#39558c
uniprot_263131,#39558c
uniprot_263137,#287d8e
uniprot_263153,#453781
uniprot_263171,#440154
uniprot_263179,#440154
uniprot_263181,#482576
uniprot_263195,#481467
uniprot_263210,#482576
uniprot_263213,#481467
uniprot_263217,#440154
uniprot_263229,#33638d
uniprot_263233,#482576
uniprot_263235,#404688
uniprot_263243,#404688
uniprot_263249,#33638d
uniprot_263250,#481467
uniprot_263252,#440154
uniprot_263273,#453781
uniprot_263317,#440154
uniprot_263404,#287d8e
uniprot_263412,#287d8e
uniprot_263430,#2d718e
uniprot_263471,#287d8e
uniprot_263496,#440154
uniprot_263504,#39558c
uniprot_263509,#440154
uniprot_263523,#481467
uniprot_263642,#39558c
uniprot_263920,#453781
uniprot_264039,#238a8d
uniprot_264047,#2d718e
uniprot_264148,#2d718e
uniprot_264393,#33638d
uniprot_264621,#238a8d
uniprot_264806,#33638d
uniprot_264814,#39558c
uniprot_264816,#39558c
uniprot_264835,#287d8e
uniprot_264876,#39558c
uniprot_265036,#238a8d
uniprot_265099,#33638d
uniprot_265112,#33638d
uniprot_265205,#482576
uniprot_265211,#482576
uniprot_265265,#404688
uniprot_265284,#39558c
uniprot_265288,#404688
uniprot_265301,#404688
uniprot_265305,#453781
uniprot_265345,#440154
uniprot_265367,#482576
uniprot_265379,#453781
uniprot_265424,#482576
uniprot_265461,#404688
uniprot_265466,#404688
uniprot_265489,#404688
uniprot_265555,#481467
uniprot_265673,#453781
uniprot_265676,#482576
uniprot_265687,#440154
uniprot_265741,#440154
uniprot_265871,#33638d
uniprot_265958,#39558c
uniprot_266048,#482576
uniprot_266051,#39558c
uniprot_266102,#33638d
mgnify_new_000073,#238a8d
mgnify_new_000079,#1f968b
mgnify_new_000112,#287d8e
mgnify_new_000113,#238a8d
mgnify_new_000115,#238a8d
mgnify_new_000157,#238a8d
mgnify_new_000174,#2d718e
mgnify_new_000191,#1f968b
mgnify_new_000222,#238a8d
mgnify_new_000237,#2d718e
mgnify_new_000246,#2d718e
mgnify_new_000372,#287d8e
mgnify_new_000378,#238a8d
mgnify_new_000467,#287d8e
mgnify_new_000522,#1f968b
mgnify_new_000610,#287d8e
mgnify_new_000615,#238a8d
mgnify_new_000626,#1f968b
mgnify_new_000644,#287d8e
mgnify_new_000666,#3dbc74
mgnify_new_000722,#287d8e
mgnify_new_000747,#2d718e
mgnify_new_000765,#29af7f
mgnify_new_000767,#1f968b
mgnify_new_000771,#33638d
mgnify_new_000786,#287d8e
mgnify_new_000807,#2d718e
mgnify_new_000824,#287d8e
mgnify_new_000883,#2d718e
mgnify_new_000885,#29af7f
mgnify_new_000889,#1f968b
mgnify_new_000937,#1f968b
mgnify_new_000941,#287d8e
mgnify_new_000957,#3dbc74
mgnify_new_001043,#1f968b
mgnify_new_001056,#238a8d
mgnify_new_001129,#1f968b
mgnify_new_001164,#20a386
mgnify_new_001192,#238a8d
mgnify_new_001215,#1f968b
mgnify_new_001263,#2d718e
mgnify_new_001298,#2d718e
mgnify_new_001344,#20a386
mgnify_new_001366,#2d718e
mgnify_new_001383,#20a386
mgnify_new_001403,#2d718e
mgnify_new_001437,#1f968b
mgnify_new_001440,#2d718e
mgnify_new_001518,#2d718e
mgnify_new_001534,#2d718e
mgnify_new_001554,#2d718e
mgnify_new_001557,#238a8d
mgnify_new_001591,#2d718e
mgnify_new_001609,#2d718e
mgnify_new_001617,#238a8d
mgnify_new_001624,#1f968b
mgnify_new_001686,#287d8e
mgnify_new_001729,#1f968b
mgnify_new_001745,#287d8e
mgnify_new_001761,#1f968b
mgnify_new_001774,#33638d
mgnify_new_001789,#238a8d
mgnify_new_001792,#29af7f
mgnify_new_001798,#2d718e
mgnify_new_001802,#2d718e
mgnify_new_001805,#2d718e
mgnify_new_001811,#1f968b
mgnify_new_001823,#2d718e
mgnify_new_001825,#287d8e
mgnify_new_001840,#287d8e
mgnify_new_001864,#33638d
mgnify_new_001873,#287d8e
mgnify_new_001956,#238a8d
mgnify_new_001969,#33638d
mgnify_new_001977,#2d718e
mgnify_new_002025,#1f968b
mgnify_new_002054,#287d8e
mgnify_new_002102,#238a8d
mgnify_new_002103,#33638d
mgnify_new_002161,#2d718e
mgnify_new_002167,#2d718e
mgnify_new_002180,#2d718e
mgnify_new_002202,#2d718e
mgnify_new_002213,#287d8e
mgnify_new_002276,#29af7f
mgnify_new_002343,#287d8e
mgnify_new_002458,#287d8e
mgnify_new_002459,#287d8e
mgnify_new_002465,#33638d
mgnify_new_002573,#238a8d
mgnify_new_002603,#238a8d
mgnify_new_002637,#287d8e
mgnify_new_002647,#33638d
mgnify_new_002705,#1f968b
mgnify_new_002790,#1f968b
mgnify_new_002851,#287d8e
mgnify_new_002857,#238a8d
mgnify_new_002887,#20a386
mgnify_new_002896,#29af7f
mgnify_new_002901,#20a386
mgnify_new_002923,#238a8d
mgnify_new_003013,#238a8d
mgnify_new_003023,#1f968b
mgnify_new_003052,#287d8e
mgnify_new_003087,#2d718e
mgnify_new_003097,#238a8d
mgnify_new_003126,#2d718e
mgnify_new_003183,#2d718e
mgnify_new_003193,#2d718e
mgnify_new_003248,#287d8e
mgnify_new_003265,#29af7f
mgnify_new_003267,#1f968b
mgnify_new_003303,#2d718e
mgnify_new_003386,#1f968b
mgnify_new_003430,#287d8e
mgnify_new_003448,#33638d
mgnify_new_003449,#2d718e
mgnify_new_003539,#1f968b
mgnify_new_003556,#29af7f
mgnify_new_003570,#1f968b
mgnify_new_003571,#20a386
mgnify_new_003577,#1f968b
mgnify_new_003592,#238a8d
mgnify_new_003595,#2d718e
mgnify_new_003649,#287d8e
mgnify_new_003651,#2d718e
mgnify_new_003679,#2d718e
mgnify_new_003702,#2d718e
mgnify_new_003722,#20a386
mgnify_new_003740,#33638d
mgnify_new_003841,#2d718e
mgnify_new_003851,#287d8e
mgnify_new_003856,#287d8e
mgnify_new_003862,#238a8d
mgnify_new_003863,#287d8e
mgnify_new_003892,#3dbc74
mgnify_new_003899,#1f968b
mgnify_new_003965,#2d718e
mgnify_new_003982,#287d8e
mgnify_new_003996,#287d8e
mgnify_new_004020,#238a8d
mgnify_new_004052,#287d8e
mgnify_new_004058,#2d718e
mgnify_new_004093,#1f968b
mgnify_new_004103,#20a386
mgnify_new_004104,#238a8d
mgnify_new_004116,#238a8d
mgnify_new_004126,#238a8d
mgnify_new_004132,#20a386
mgnify_new_004135,#1f968b
mgnify_new_004178,#287d8e
mgnify_new_004234,#2d718e
mgnify_new_004336,#287d8e
mgnify_new_004361,#238a8d
mgnify_new_004394,#2d718e
mgnify_new_004431,#2d718e
mgnify_new_004436,#287d8e
mgnify_new_004494,#238a8d
mgnify_new_004508,#2d718e
mgnify_new_004581,#238a8d
mgnify_new_004582,#33638d
mgnify_new_004607,#287d8e
mgnify_new_004609,#238a8d
mgnify_new_004613,#2d718e
mgnify_new_004621,#2d718e
mgnify_new_004685,#2d718e
mgnify_new_004733,#2d718e
mgnify_new_004747,#287d8e
mgnify_new_004756,#1f968b
mgnify_new_004791,#238a8d
mgnify_new_004820,#238a8d
mgnify_new_004827,#2d718e
mgnify_new_004861,#39558c
mgnify_new_004868,#1f968b
mgnify_new_004869,#2d718e
mgnify_new_004873,#2d718e
mgnify_new_004879,#20a386
mgnify_new_004978,#238a8d
mgnify_new_005017,#287d8e
mgnify_new_005059,#238a8d
mgnify_new_005081,#238a8d
mgnify_new_005097,#2d718e
mgnify_new_005217,#2d718e
mgnify_new_005219,#2d718e
mgnify_new_005252,#33638d
mgnify_new_005275,#287d8e
mgnify_new_005276,#287d8e
mgnify_new_005295,#2d718e
mgnify_new_005317,#238a8d
mgnify_new_005320,#20a386
mgnify_new_005384,#20a386
mgnify_new_005409,#287d8e
mgnify_new_005480,#2d718e
mgnify_new_005549,#287d8e
mgnify_new_005554,#2d718e
mgnify_new_005566,#2d718e
mgnify_new_005570,#238a8d
mgnify_new_005597,#238a8d
mgnify_new_005614,#238a8d
mgnify_new_005625,#2d718e
mgnify_new_005736,#287d8e
mgnify_new_005742,#2d718e
mgnify_new_005754,#29af7f
mgnify_new_005789,#20a386
mgnify_new_005800,#238a8d
mgnify_new_005808,#2d718e
mgnify_new_005854,#1f968b
mgnify_new_005892,#238a8d
mgnify_new_005940,#2d718e
mgnify_new_005967,#1f968b
mgnify_new_006070,#1f968b
mgnify_new_006095,#238a8d
mgnify_new_006102,#1f968b
mgnify_new_006108,#1f968b
mgnify_new_006147,#1f968b
mgnify_new_006274,#287d8e
mgnify_new_006302,#287d8e
mgnify_new_006304,#287d8e
mgnify_new_006311,#2d718e
mgnify_new_006340,#287d8e
mgnify_new_006372,#1f968b
mgnify_new_006377,#287d8e
mgnify_new_006422,#33638d
mgnify_new_006463,#2d718e
mgnify_new_006501,#3dbc74
mgnify_new_006514,#2d718e
mgnify_new_006518,#238a8d
mgnify_new_006519,#2d718e
mgnify_new_006638,#1f968b
mgnify_new_006643,#2d718e
mgnify_new_006707,#20a386
mgnify_new_006740,#1f968b
mgnify_new_006752,#20a386
mgnify_new_006757,#1f968b
mgnify_new_006771,#238a8d
mgnify_new_006814,#238a8d
mgnify_new_006815,#287d8e
mgnify_new_006818,#20a386
mgnify_new_006821,#238a8d
mgnify_new_006834,#20a386
mgnify_new_006869,#2d718e
mgnify_new_006870,#238a8d
mgnify_new_006912,#20a386
mgnify_new_006938,#3dbc74
mgnify_new_006953,#287d8e
mgnify_new_006956,#29af7f
mgnify_new_006999,#2d718e
mgnify_new_007013,#1f968b
mgnify_new_007016,#1f968b
mgnify_new_007025,#1f968b
mgnify_new_007047,#287d8e
mgnify_new_007091,#1f968b
mgnify_new_007099,#20a386
mgnify_new_007115,#2d718e
mgnify_new_007154,#1f968b
mgnify_new_007172,#1f968b
mgnify_new_007224,#2d718e
mgnify_new_007272,#2d718e
mgnify_new_007299,#1f968b
mgnify_new_007307,#29af7f
mgnify_new_007357,#1f968b
mgnify_new_007358,#287d8e
mgnify_new_007361,#1f968b
mgnify_new_007390,#238a8d
mgnify_new_007443,#2d718e
mgnify_new_007496,#2d718e
mgnify_new_007577,#29af7f
mgnify_new_007588,#29af7f
mgnify_new_007611,#238a8d
mgnify_new_007636,#238a8d
mgnify_new_007730,#33638d
mgnify_new_007781,#29af7f
mgnify_new_007787,#1f968b
mgnify_new_007838,#33638d
mgnify_new_007850,#2d718e
mgnify_new_007875,#2d718e
mgnify_new_007879,#1f968b
mgnify_new_007971,#287d8e
mgnify_new_007997,#1f968b
mgnify_new_008060,#287d8e
mgnify_new_008061,#2d718e
mgnify_new_008076,#287d8e
mgnify_new_008196,#238a8d
mgnify_new_008235,#2d718e
mgnify_new_008245,#1f968b
mgnify_new_008257,#33638d
mgnify_new_008270,#287d8e
mgnify_new_008271,#287d8e
mgnify_new_008281,#2d718e
mgnify_new_008293,#287d8e
mgnify_new_008366,#2d718e
mgnify_new_008367,#287d8e
mgnify_new_008526,#238a8d
mgnify_new_008553,#2d718e
mgnify_new_008596,#287d8e
mgnify_new_008661,#1f968b
mgnify_new_008671,#287d8e
mgnify_new_008707,#287d8e
mgnify_new_008715,#2d718e
mgnify_new_008724,#20a386
mgnify_new_008858,#2d718e
mgnify_new_008888,#56c667
mgnify_new_008912,#2d718e
mgnify_new_008961,#287d8e
mgnify_new_008971,#2d718e
mgnify_new_008991,#287d8e
mgnify_new_009001,#238a8d
mgnify_new_009044,#1f968b
mgnify_new_009224,#238a8d
mgnify_new_009310,#287d8e
mgnify_new_009379,#238a8d
mgnify_new_009409,#287d8e
mgnify_new_009477,#2d718e
mgnify_new_009543,#2d718e
mgnify_new_009559,#1f968b
mgnify_new_009593,#29af7f
mgnify_new_009595,#1f968b
mgnify_new_009596,#29af7f
mgnify_new_009601,#287d8e
mgnify_new_009620,#1f968b
mgnify_new_009685,#2d718e
mgnify_new_009736,#1f968b
mgnify_new_009765,#33638d
mgnify_new_009794,#3dbc74
mgnify_new_009805,#20a386
mgnify_new_009866,#2d718e
mgnify_new_009898,#2d718e
mgnify_new_010011,#1f968b
mgnify_new_010097,#20a386
mgnify_new_010153,#33638d
mgnify_new_010221,#238a8d
mgnify_new_010393,#1f968b
mgnify_new_010395,#238a8d
mgnify_new_010446,#1f968b
mgnify_new_010464,#1f968b
mgnify_new_010511,#1f968b
mgnify_new_010540,#33638d
mgnify_new_010564,#287d8e
mgnify_new_010587,#2d718e
mgnify_new_010588,#2d718e
mgnify_new_010602,#287d8e
